Date	Time	S1 [°]	S2 [°]	L1 contact [mm]	L2 contact [mm]	L3 contact [mm]	L4 contact [mm]	Loading1 [N]	Loading2 [N]	Loading3 [N]	Loading4 [N]
14.05.2019	11:49:03.9	19.69	0.04	0.22	0.22	0.22	0.22	0.04	-0.04	0.05	0.00
14.05.2019	11:49:04.0	17.71	0.04	0.35	0.35	0.35	0.36	0.08	0.25	0.18	0.09
14.05.2019	11:49:04.1	15.25	0.04	0.60	0.60	0.60	0.60	0.27	0.70	0.46	0.50
14.05.2019	11:49:04.2	12.63	0.04	0.83	0.83	0.83	0.83	1.34	1.75	1.51	1.60
14.05.2019	11:49:04.3	9.84	0.04	0.98	0.98	0.98	0.98	2.30	2.77	2.33	2.38
14.05.2019	11:49:04.4	6.88	0.04	0.98	0.98	0.98	0.98	2.08	2.43	1.88	1.82
14.05.2019	11:49:04.5	3.96	0.04	0.84	0.84	0.84	0.84	0.66	0.76	0.41	0.41
14.05.2019	11:49:04.6	0.67	0.04	0.60	0.60	0.60	0.60	-0.06	-0.10	-0.08	0.06
14.05.2019	11:49:04.7	-2.48	0.04	0.37	0.37	0.37	0.37	0.03	-0.20	-0.14	0.06
14.05.2019	11:49:04.8	-5.56	0.04	0.22	0.22	0.22	0.22	-0.07	-0.01	-0.26	-0.05
14.05.2019	11:49:04.9	-8.59	0.04	0.22	0.22	0.22	0.22	-0.05	-0.11	-0.02	-0.22
14.05.2019	11:49:05.0	-11.31	0.04	0.35	0.35	0.36	0.36	-0.01	0.14	0.15	0.13
14.05.2019	11:49:05.1	-14.14	0.04	0.60	0.60	0.60	0.60	0.19	0.35	0.48	0.50
14.05.2019	11:49:05.2	-16.61	0.04	0.83	0.83	0.83	0.83	1.26	1.83	1.54	1.46
14.05.2019	11:49:05.3	-18.81	0.04	0.98	0.98	0.98	0.98	2.25	2.92	2.45	2.17
14.05.2019	11:49:05.4	-20.71	0.04	0.98	0.98	0.98	0.98	2.13	2.43	1.99	1.84
14.05.2019	11:49:05.5	-22.23	0.04	0.85	0.84	0.84	0.84	0.66	0.59	0.61	0.37
14.05.2019	11:49:05.6	-23.53	0.04	0.60	0.60	0.60	0.60	-0.04	-0.04	-0.12	0.04
14.05.2019	11:49:05.7	-24.40	0.04	0.37	0.37	0.37	0.37	-0.12	-0.05	-0.03	-0.00
14.05.2019	11:49:05.8	-24.88	0.04	0.22	0.22	0.22	0.22	0.01	0.10	0.00	-0.05
14.05.2019	11:49:05.9	-24.96	0.04	0.22	0.22	0.22	0.22	0.04	0.01	-0.05	0.02
14.05.2019	11:49:06.0	-24.69	0.04	0.36	0.36	0.36	0.36	0.13	0.10	-0.12	0.11
14.05.2019	11:49:06.1	-23.98	0.04	0.60	0.60	0.60	0.60	0.19	0.43	0.58	0.64
14.05.2019	11:49:06.2	-22.95	0.04	0.83	0.83	0.83	0.83	1.08	1.46	1.40	1.35
14.05.2019	11:49:06.3	-21.46	0.04	0.98	0.98	0.98	0.98	2.08	2.22	1.92	2.11
14.05.2019	11:49:06.4	-19.68	0.04	0.98	0.98	0.98	0.98	1.95	1.67	1.72	1.49
14.05.2019	11:49:06.5	-17.72	0.04	0.85	0.84	0.84	0.84	0.53	0.46	0.43	0.35
14.05.2019	11:49:06.6	-15.20	0.04	0.60	0.60	0.60	0.60	-0.03	-0.03	-0.12	-0.07
14.05.2019	11:49:06.7	-12.60	0.04	0.37	0.37	0.37	0.37	-0.07	-0.05	-0.04	0.00
14.05.2019	11:49:06.8	-9.80	0.04	0.22	0.22	0.22	0.22	-0.09	0.02	0.02	0.02
14.05.2019	11:49:06.9	-6.84	0.04	0.22	0.22	0.22	0.22	0.26	-0.05	-0.03	-0.03
14.05.2019	11:49:07.0	-3.92	0.04	0.36	0.36	0.36	0.36	0.05	0.07	0.10	-0.06
14.05.2019	11:49:07.1	-0.64	0.04	0.60	0.60	0.60	0.60	0.21	0.36	0.60	0.39
14.05.2019	11:49:07.2	2.50	0.04	0.83	0.83	0.83	0.83	1.16	1.39	1.12	1.25
14.05.2019	11:49:07.3	5.58	0.04	0.98	0.98	0.98	0.98	2.16	2.20	1.99	2.22
14.05.2019	11:49:07.4	8.60	0.04	0.98	0.98	0.98	0.98	2.00	1.77	1.63	1.51
14.05.2019	11:49:07.5	11.35	0.04	0.85	0.84	0.84	0.84	0.59	0.43	0.40	0.28
14.05.2019	11:49:07.6	14.17	0.04	0.60	0.60	0.60	0.60	-0.02	0.10	-0.12	-0.01
14.05.2019	11:49:07.7	16.64	0.04	0.37	0.37	0.37	0.37	0.07	-0.20	-0.10	-0.02
14.05.2019	11:49:07.8	18.84	0.04	0.22	0.22	0.22	0.22	-0.12	-0.00	-0.06	0.10
14.05.2019	11:49:07.9	20.74	0.04	0.22	0.22	0.22	0.22	0.03	-0.01	0.13	-0.01
14.05.2019	11:49:08.0	22.28	0.04	0.35	0.35	0.35	0.35	0.07	0.05	0.14	-0.03
14.05.2019	11:49:08.1	23.55	0.04	0.60	0.60	0.60	0.60	0.20	0.51	0.54	0.39
14.05.2019	11:49:08.2	24.36	0.04	0.83	0.83	0.83	0.83	1.09	1.31	1.16	1.24
14.05.2019	11:49:08.3	24.89	0.04	0.98	0.98	0.98	0.98	2.21	2.52	1.99	2.07
14.05.2019	11:49:08.4	24.98	0.04	0.98	0.98	0.98	0.98	2.09	1.99	1.41	1.54
14.05.2019	11:49:08.5	24.72	0.04	0.85	0.85	0.84	0.84	0.57	0.52	0.29	0.30
14.05.2019	11:49:08.6	23.99	0.04	0.60	0.60	0.60	0.60	0.03	0.12	-0.20	0.19
14.05.2019	11:49:08.7	22.97	0.04	0.37	0.37	0.37	0.37	0.02	-0.11	0.02	-0.03
14.05.2019	11:49:08.8	21.48	0.04	0.22	0.22	0.22	0.22	-0.01	-0.01	-0.01	0.00
14.05.2019	11:49:08.9	19.68	0.04	0.22	0.22	0.22	0.22	0.04	0.00	-0.14	-0.25
14.05.2019	11:49:09.0	17.71	0.04	0.35	0.35	0.35	0.35	0.07	0.36	0.10	-0.03
14.05.2019	11:49:09.1	15.23	0.04	0.60	0.60	0.60	0.60	0.36	0.60	0.61	0.52
14.05.2019	11:49:09.2	12.77	0.04	0.83	0.83	0.83	0.83	1.31	1.80	1.49	1.43
14.05.2019	11:49:09.3	9.84	0.04	0.98	0.98	0.98	0.98	2.24	2.83	2.32	2.26
14.05.2019	11:49:09.4	6.87	0.04	0.98	0.98	0.98	0.98	2.11	2.33	2.01	1.74
14.05.2019	11:49:09.5	3.96	0.04	0.85	0.85	0.84	0.84	0.82	0.76	0.54	0.31
14.05.2019	11:49:09.6	0.67	0.04	0.60	0.60	0.60	0.60	0.10	0.00	-0.19	0.06
14.05.2019	11:49:09.7	-2.32	0.04	0.37	0.37	0.37	0.37	0.03	-0.02	-0.17	-0.02
14.05.2019	11:49:09.8	-5.56	0.04	0.22	0.22	0.22	0.22	0.02	-0.16	-0.03	-0.07
14.05.2019	11:49:09.9	-8.58	0.04	0.22	0.22	0.22	0.22	0.06	0.06	-0.11	0.02
14.05.2019	11:49:10.0	-11.32	0.04	0.35	0.35	0.35	0.35	0.15	-0.08	0.31	0.11
14.05.2019	11:49:10.1	-14.14	0.04	0.60	0.60	0.60	0.60	0.26	0.57	0.64	0.38
14.05.2019	11:49:10.2	-16.49	0.04	0.83	0.83	0.83	0.83	1.41	1.88	1.58	1.43
14.05.2019	11:49:10.3	-18.81	0.04	0.98	0.98	0.98	0.98	2.26	2.82	2.39	2.34
14.05.2019	11:49:10.4	-20.72	0.04	0.98	0.98	0.98	0.98	2.11	2.47	2.07	1.79
14.05.2019	11:49:10.5	-22.23	0.04	0.85	0.85	0.85	0.84	0.66	0.71	0.61	0.30
14.05.2019	11:49:10.6	-23.53	0.04	0.60	0.60	0.60	0.60	0.11	0.25	-0.10	0.25
14.05.2019	11:49:10.7	-24.36	0.04	0.37	0.37	0.37	0.37	0.04	-0.13	-0.04	0.05
14.05.2019	11:49:10.8	-24.87	0.04	0.22	0.22	0.22	0.22	0.10	-0.02	-0.11	-0.01
14.05.2019	11:49:10.9	-24.96	0.04	0.22	0.22	0.22	0.22	0.03	0.05	0.00	-0.06
14.05.2019	11:49:11.0	-24.68	0.04	0.35	0.35	0.35	0.35	0.15	0.10	0.15	-0.04
14.05.2019	11:49:11.1	-23.98	0.04	0.60	0.60	0.60	0.60	0.09	0.62	0.60	0.56
14.05.2019	11:49:11.2	-22.95	0.04	0.82	0.83	0.83	0.83	1.17	1.44	1.44	1.22
14.05.2019	11:49:11.3	-21.46	0.04	0.98	0.98	0.98	0.98	2.16	2.40	1.94	2.11
14.05.2019	11:49:11.4	-19.69	0.04	0.98	0.98	0.98	0.98	1.97	1.78	1.79	1.61
14.05.2019	11:49:11.5	-17.70	0.04	0.85	0.85	0.85	0.85	0.59	0.58	0.46	0.34
14.05.2019	11:49:11.6	-15.20	0.04	0.60	0.60	0.60	0.60	-0.07	-0.02	-0.24	0.11
14.05.2019	11:49:11.7	-12.59	0.04	0.37	0.37	0.37	0.37	0.01	-0.03	-0.01	-0.03
14.05.2019	11:49:11.8	-9.80	0.04	0.22	0.22	0.22	0.22	-0.12	0.02	0.04	0.01
14.05.2019	11:49:11.9	-6.84	0.04	0.22	0.22	0.22	0.22	0.03	-0.04	-0.04	0.03
14.05.2019	11:49:12.0	-3.92	0.04	0.35	0.35	0.35	0.35	-0.07	0.28	0.10	0.05
14.05.2019	11:49:12.1	-0.64	0.04	0.60	0.60	0.60	0.60	0.18	0.73	0.56	0.51
14.05.2019	11:49:12.2	2.33	0.04	0.82	0.82	0.83	0.83	1.13	1.65	1.46	1.34
14.05.2019	11:49:12.3	5.58	0.04	0.98	0.98	0.98	0.98	2.12	2.16	1.86	2.14
14.05.2019	11:49:12.4	8.60	0.04	0.98	0.98	0.98	0.98	1.98	1.82	1.67	1.66
14.05.2019	11:49:12.5	11.34	0.04	0.85	0.85	0.85	0.85	0.70	0.26	0.40	0.41
14.05.2019	11:49:12.6	14.17	0.04	0.60	0.60	0.60	0.60	-0.01	-0.27	-0.15	-0.00
14.05.2019	11:49:12.7	16.62	0.04	0.37	0.37	0.37	0.37	-0.13	0.20	-0.07	-0.22
14.05.2019	11:49:12.8	18.82	0.04	0.22	0.22	0.22	0.22	0.03	-0.20	0.01	-0.03
14.05.2019	11:49:12.9	20.75	0.04	0.22	0.22	0.22	0.22	0.12	-0.25	0.00	-0.03
14.05.2019	11:49:13.0	22.28	0.04	0.35	0.35	0.35	0.35	0.03	0.14	0.17	0.17
14.05.2019	11:49:13.1	23.57	0.04	0.60	0.60	0.60	0.60	0.24	0.61	0.61	0.39
14.05.2019	11:49:13.2	24.37	0.04	0.83	0.83	0.83	0.83	1.15	1.57	1.26	1.34
14.05.2019	11:49:13.3	24.88	0.04	0.98	0.98	0.98	0.98	2.34	2.45	1.94	2.10
14.05.2019	11:49:13.4	24.98	0.04	0.98	0.98	0.98	0.98	2.01	1.99	1.47	1.56
14.05.2019	11:49:13.5	24.72	0.04	0.85	0.85	0.85	0.85	0.56	0.57	0.31	0.38
14.05.2019	11:49:13.6	24.00	0.04	0.60	0.60	0.60	0.60	-0.09	-0.18	-0.06	-0.01
14.05.2019	11:49:13.7	22.98	0.04	0.37	0.37	0.37	0.37	0.03	-0.07	0.02	0.11
14.05.2019	11:49:13.8	21.48	0.04	0.22	0.22	0.22	0.22	-0.01	-0.04	0.07	0.00
14.05.2019	11:49:13.9	19.68	0.04	0.22	0.22	0.22	0.22	-0.01	0.14	-0.02	0.07
14.05.2019	11:49:14.0	17.72	0.04	0.35	0.35	0.35	0.35	-0.14	0.03	0.19	0.12
14.05.2019	11:49:14.1	15.25	0.04	0.60	0.60	0.60	0.60	0.22	0.54	0.71	0.44
14.05.2019	11:49:14.2	12.76	0.04	0.83	0.83	0.83	0.83	1.35	1.87	1.49	1.40
14.05.2019	11:49:14.3	9.83	0.04	0.98	0.98	0.98	0.98	2.30	2.59	2.40	2.27
14.05.2019	11:49:14.4	6.88	0.04	0.98	0.98	0.98	0.98	2.05	2.62	2.01	1.92
14.05.2019	11:49:14.5	3.96	0.04	0.85	0.85	0.85	0.85	0.84	0.74	0.51	0.42
14.05.2019	11:49:14.6	0.67	0.04	0.60	0.60	0.60	0.60	0.02	-0.07	-0.08	0.01
14.05.2019	11:49:14.7	-2.32	0.04	0.38	0.37	0.37	0.37	0.11	-0.10	0.05	-0.08
14.05.2019	11:49:14.8	-5.56	0.04	0.22	0.22	0.22	0.22	0.03	0.06	-0.03	-0.01
14.05.2019	11:49:14.9	-8.59	0.04	0.22	0.22	0.22	0.22	-0.00	-0.07	-0.14	-0.01
14.05.2019	11:49:15.0	-11.32	0.04	0.35	0.35	0.35	0.35	0.07	0.11	0.18	0.05
14.05.2019	11:49:15.1	-14.14	0.04	0.60	0.60	0.60	0.60	0.36	0.57	0.57	0.39
14.05.2019	11:49:15.2	-16.49	0.04	0.82	0.82	0.82	0.83	1.31	1.89	1.58	1.47
14.05.2019	11:49:15.3	-18.80	0.04	0.98	0.98	0.98	0.98	2.24	2.82	2.39	2.31
14.05.2019	11:49:15.4	-20.62	0.04	0.98	0.98	0.98	0.98	2.28	2.47	2.26	1.81
14.05.2019	11:49:15.5	-22.23	0.04	0.85	0.85	0.85	0.85	0.67	0.69	0.47	0.32
14.05.2019	11:49:15.6	-23.53	0.04	0.60	0.60	0.60	0.60	-0.05	-0.18	-0.09	-0.08
14.05.2019	11:49:15.7	-24.36	0.04	0.37	0.37	0.37	0.37	0.01	0.05	-0.02	-0.08
14.05.2019	11:49:15.8	-24.88	0.04	0.22	0.22	0.22	0.22	-0.06	0.07	-0.11	-0.03
14.05.2019	11:49:15.9	-24.96	0.04	0.22	0.22	0.22	0.22	0.02	-0.03	0.09	-0.01
14.05.2019	11:49:16.0	-24.71	0.04	0.35	0.35	0.35	0.35	-0.04	0.01	0.09	0.11
14.05.2019	11:49:16.1	-23.98	0.04	0.60	0.60	0.60	0.60	0.30	0.65	0.66	0.48
14.05.2019	11:49:16.2	-22.95	0.04	0.82	0.83	0.83	0.83	1.30	1.63	1.41	1.43
14.05.2019	11:49:16.3	-21.45	0.04	0.98	0.98	0.98	0.98	2.16	2.13	1.98	2.00
14.05.2019	11:49:16.4	-19.78	0.04	0.98	0.98	0.98	0.98	2.02	1.79	1.81	1.41
14.05.2019	11:49:16.5	-17.70	0.04	0.85	0.85	0.85	0.85	0.65	0.42	0.48	0.31
14.05.2019	11:49:16.6	-15.21	0.04	0.60	0.60	0.60	0.60	0.05	0.01	-0.11	-0.22
14.05.2019	11:49:16.7	-12.73	0.04	0.38	0.37	0.37	0.37	0.10	-0.08	-0.04	-0.03
14.05.2019	11:49:16.8	-9.79	0.04	0.22	0.22	0.22	0.22	0.06	-0.08	-0.07	-0.06
14.05.2019	11:49:16.9	-6.83	0.04	0.22	0.22	0.22	0.22	-0.04	-0.06	0.09	-0.03
14.05.2019	11:49:17.0	-3.93	0.04	0.35	0.35	0.35	0.35	0.06	0.07	0.30	0.09
14.05.2019	11:49:17.1	-0.64	0.04	0.60	0.60	0.60	0.60	0.23	0.45	0.52	0.35
14.05.2019	11:49:17.2	2.34	0.04	0.82	0.82	0.83	0.83	1.17	1.42	1.29	1.13
14.05.2019	11:49:17.3	5.58	0.04	0.98	0.98	0.98	0.98	2.19	2.24	1.97	2.13
14.05.2019	11:49:17.4	8.44	0.04	0.98	0.98	0.98	0.98	2.14	1.91	1.62	1.68
14.05.2019	11:49:17.5	11.34	0.04	0.85	0.85	0.85	0.85	0.56	0.49	0.33	0.30
14.05.2019	11:49:17.6	14.16	0.04	0.60	0.60	0.60	0.60	0.03	-0.03	-0.14	-0.00
14.05.2019	11:49:17.7	16.52	0.04	0.38	0.38	0.37	0.37	0.08	-0.09	-0.12	0.00
14.05.2019	11:49:17.8	18.85	0.04	0.22	0.22	0.22	0.22	0.10	-0.24	-0.01	-0.02
14.05.2019	11:49:17.9	20.74	0.04	0.22	0.22	0.22	0.22	0.08	-0.13	-0.02	0.01
14.05.2019	11:49:18.0	22.28	0.04	0.35	0.35	0.35	0.35	-0.03	0.11	0.12	0.07
14.05.2019	11:49:18.1	23.55	0.04	0.60	0.60	0.60	0.60	0.31	0.49	0.59	0.32
14.05.2019	11:49:18.2	24.39	0.04	0.82	0.82	0.82	0.82	1.32	1.55	1.04	1.42
14.05.2019	11:49:18.3	24.88	0.04	0.98	0.98	0.98	0.98	2.40	2.38	1.88	1.81
14.05.2019	11:49:18.4	24.99	0.04	0.98	0.98	0.98	0.98	2.05	1.99	1.52	1.57
14.05.2019	11:49:18.5	24.73	0.04	0.85	0.85	0.85	0.85	0.46	0.37	0.32	0.36
14.05.2019	11:49:18.6	24.00	0.04	0.60	0.60	0.60	0.60	-0.11	-0.25	-0.09	0.03
14.05.2019	11:49:18.7	22.98	0.04	0.38	0.38	0.37	0.37	-0.12	-0.03	0.05	0.06
14.05.2019	11:49:18.8	21.48	0.04	0.22	0.22	0.22	0.22	0.11	-0.05	0.05	0.01
14.05.2019	11:49:18.9	19.69	0.04	0.22	0.22	0.22	0.22	0.13	0.10	0.12	0.03
14.05.2019	11:49:19.0	17.70	0.04	0.35	0.35	0.35	0.35	0.05	0.50	0.22	0.03
14.05.2019	11:49:19.1	15.25	0.04	0.60	0.60	0.60	0.60	0.29	0.48	0.60	0.53
14.05.2019	11:49:19.2	12.77	0.04	0.82	0.82	0.82	0.83	1.41	1.91	1.46	1.45
14.05.2019	11:49:19.3	9.83	0.04	0.98	0.98	0.98	0.98	2.37	2.90	2.24	2.37
14.05.2019	11:49:19.4	7.04	0.04	0.98	0.98	0.98	0.98	2.31	2.40	1.97	1.60
14.05.2019	11:49:19.5	3.96	0.04	0.85	0.85	0.85	0.85	0.88	0.78	0.57	0.47
14.05.2019	11:49:19.6	0.66	0.04	0.60	0.60	0.60	0.60	-0.01	0.16	-0.11	0.01
14.05.2019	11:49:19.7	-2.32	0.04	0.38	0.38	0.38	0.37	0.03	-0.07	0.02	0.23
14.05.2019	11:49:19.8	-5.56	0.04	0.22	0.22	0.22	0.22	-0.02	-0.11	0.05	-0.01
14.05.2019	11:49:19.9	-8.43	0.04	0.22	0.22	0.22	0.22	-0.17	-0.24	-0.11	0.01
14.05.2019	11:49:20.0	-11.32	0.04	0.35	0.35	0.35	0.35	-0.04	0.12	0.27	0.10
14.05.2019	11:49:20.1	-14.14	0.04	0.60	0.60	0.60	0.60	0.26	0.49	0.61	0.64
14.05.2019	11:49:20.2	-16.50	0.04	0.82	0.82	0.82	0.82	1.27	1.88	1.58	1.33
14.05.2019	11:49:20.3	-18.80	0.04	0.98	0.98	0.98	0.98	2.56	2.70	2.41	2.36
14.05.2019	11:49:20.4	-20.62	0.04	0.98	0.98	0.98	0.98	2.23	2.39	2.11	1.80
14.05.2019	11:49:20.5	-22.23	0.04	0.85	0.85	0.85	0.85	0.57	0.64	0.47	0.31
14.05.2019	11:49:20.6	-23.53	0.04	0.60	0.60	0.60	0.60	-0.09	-0.03	0.08	0.11
14.05.2019	11:49:20.7	-24.37	0.04	0.38	0.38	0.38	0.37	0.03	-0.09	-0.06	0.07
14.05.2019	11:49:20.8	-24.88	0.04	0.22	0.22	0.22	0.22	0.07	-0.03	-0.08	0.00
14.05.2019	11:49:20.9	-24.97	0.04	0.22	0.22	0.22	0.22	0.10	-0.12	-0.05	0.05
14.05.2019	11:49:21.0	-24.69	0.04	0.35	0.35	0.35	0.35	0.13	0.13	0.17	0.18
14.05.2019	11:49:21.1	-23.97	0.04	0.60	0.60	0.60	0.60	0.43	0.29	0.40	0.62
14.05.2019	11:49:21.2	-22.95	0.04	0.82	0.82	0.82	0.82	1.31	1.61	1.37	1.21
14.05.2019	11:49:21.3	-21.46	0.04	0.98	0.98	0.98	0.98	2.18	2.21	2.11	2.10
14.05.2019	11:49:21.4	-19.77	0.04	0.98	0.98	0.98	0.98	2.14	1.76	1.72	1.48
14.05.2019	11:49:21.5	-17.71	0.04	0.85	0.85	0.85	0.85	0.82	0.56	0.36	0.32
14.05.2019	11:49:21.6	-15.21	0.04	0.60	0.60	0.60	0.60	0.03	0.06	-0.11	0.04
14.05.2019	11:49:21.7	-12.73	0.04	0.38	0.38	0.38	0.38	-0.03	-0.02	-0.02	-0.18
14.05.2019	11:49:21.8	-9.79	0.04	0.22	0.22	0.22	0.22	-0.01	-0.14	-0.01	-0.00
14.05.2019	11:49:21.9	-6.99	0.04	0.22	0.22	0.22	0.22	-0.10	-0.06	-0.05	-0.01
14.05.2019	11:49:22.0	-3.93	0.04	0.35	0.35	0.35	0.35	0.04	0.02	0.07	0.12
14.05.2019	11:49:22.1	-0.64	0.04	0.60	0.60	0.60	0.60	0.24	0.50	0.48	0.45
14.05.2019	11:49:22.2	2.33	0.04	0.82	0.82	0.82	0.82	1.35	1.49	1.31	1.14
14.05.2019	11:49:22.3	5.59	0.04	0.98	0.98	0.98	0.98	2.21	2.19	2.02	2.09
14.05.2019	11:49:22.4	8.45	0.04	0.98	0.98	0.98	0.98	2.13	1.84	1.64	1.63
14.05.2019	11:49:22.5	11.34	0.04	0.85	0.85	0.85	0.85	0.76	0.48	0.33	0.15
14.05.2019	11:49:22.6	14.17	0.04	0.60	0.60	0.60	0.60	0.13	-0.06	-0.10	-0.05
14.05.2019	11:49:22.7	16.52	0.04	0.38	0.38	0.38	0.38	-0.07	-0.05	0.05	0.09
14.05.2019	11:49:22.8	18.85	0.04	0.22	0.22	0.22	0.22	0.02	-0.16	-0.02	-0.15
14.05.2019	11:49:22.9	20.66	0.04	0.22	0.22	0.22	0.22	0.02	-0.04	-0.00	-0.02
14.05.2019	11:49:23.0	22.28	0.04	0.35	0.35	0.35	0.35	0.21	-0.03	0.15	0.19
14.05.2019	11:49:23.1	23.55	0.04	0.60	0.60	0.60	0.60	0.52	0.24	0.51	0.47
14.05.2019	11:49:23.2	24.37	0.04	0.82	0.82	0.82	0.82	1.28	1.74	1.13	1.29
14.05.2019	11:49:23.3	24.89	0.04	0.98	0.98	0.98	0.98	2.40	2.69	1.92	2.13
14.05.2019	11:49:23.4	24.98	0.04	0.98	0.98	0.98	0.98	2.29	1.81	1.53	1.33
14.05.2019	11:49:23.5	24.72	0.04	0.85	0.85	0.85	0.85	0.45	0.41	0.34	0.35
14.05.2019	11:49:23.6	23.99	0.04	0.60	0.60	0.60	0.60	-0.05	-0.05	-0.20	-0.05
14.05.2019	11:49:23.7	22.98	0.04	0.38	0.38	0.38	0.38	-0.11	-0.08	-0.30	-0.00
14.05.2019	11:49:23.8	21.47	0.04	0.22	0.22	0.22	0.22	0.02	-0.08	-0.14	-0.02
14.05.2019	11:49:23.9	19.77	0.04	0.22	0.22	0.22	0.22	-0.01	0.09	0.01	-0.08
14.05.2019	11:49:24.0	17.71	0.04	0.35	0.35	0.35	0.35	0.09	0.20	0.19	0.11
14.05.2019	11:49:24.1	15.23	0.04	0.60	0.60	0.60	0.60	0.28	0.62	0.60	0.52
14.05.2019	11:49:24.2	12.76	0.04	0.82	0.82	0.82	0.82	1.37	1.82	1.45	1.47
14.05.2019	11:49:24.3	9.83	0.04	0.98	0.98	0.98	0.98	2.46	2.85	2.27	2.33
14.05.2019	11:49:24.4	7.04	0.04	0.98	0.98	0.98	0.98	2.28	2.52	2.04	1.77
14.05.2019	11:49:24.5	3.96	0.04	0.85	0.85	0.85	0.85	0.79	0.89	0.37	0.45
14.05.2019	11:49:24.6	0.67	0.04	0.60	0.60	0.60	0.60	0.02	-0.16	0.01	0.06
14.05.2019	11:49:24.7	-2.32	0.04	0.38	0.38	0.38	0.38	0.04	-0.00	-0.10	0.12
14.05.2019	11:49:24.8	-5.57	0.04	0.22	0.22	0.22	0.22	0.08	0.03	-0.06	0.06
14.05.2019	11:49:24.9	-8.45	0.04	0.22	0.22	0.22	0.22	0.04	-0.05	-0.15	0.17
14.05.2019	11:49:25.0	-11.31	0.04	0.35	0.35	0.35	0.35	-0.00	0.14	0.09	0.01
14.05.2019	11:49:25.1	-14.14	0.04	0.60	0.60	0.60	0.60	0.22	0.61	0.54	0.55
14.05.2019	11:49:25.2	-16.49	0.04	0.82	0.82	0.82	0.82	1.48	1.47	1.53	1.59
14.05.2019	11:49:25.3	-18.81	0.04	0.98	0.98	0.98	0.98	2.36	2.79	2.48	2.29
14.05.2019	11:49:25.4	-20.64	0.04	0.98	0.98	0.98	0.98	2.10	2.35	2.03	1.90
14.05.2019	11:49:25.5	-22.23	0.04	0.85	0.85	0.85	0.85	0.75	0.78	0.46	0.37
14.05.2019	11:49:25.6	-23.49	0.04	0.60	0.60	0.60	0.60	0.05	-0.08	0.05	0.05
14.05.2019	11:49:25.7	-24.36	0.04	0.38	0.38	0.38	0.38	0.03	0.03	0.02	-0.08
14.05.2019	11:49:25.8	-24.88	0.04	0.22	0.22	0.22	0.22	0.15	-0.01	0.06	-0.04
14.05.2019	11:49:25.9	-24.97	0.04	0.22	0.22	0.22	0.22	-0.02	0.10	-0.05	-0.09
14.05.2019	11:49:26.0	-24.69	0.04	0.35	0.35	0.35	0.35	-0.06	0.37	0.16	0.07
14.05.2019	11:49:26.1	-23.97	0.04	0.60	0.60	0.60	0.60	0.27	0.64	0.65	0.47
14.05.2019	11:49:26.2	-22.95	0.04	0.82	0.82	0.82	0.82	1.34	1.56	1.30	1.26
14.05.2019	11:49:26.3	-21.46	0.04	0.98	0.98	0.98	0.98	2.13	2.08	1.91	1.99
14.05.2019	11:49:26.4	-19.78	0.04	0.98	0.98	0.98	0.98	2.13	1.89	1.61	1.58
14.05.2019	11:49:26.5	-17.70	0.04	0.85	0.85	0.85	0.85	0.72	0.52	0.38	0.32
14.05.2019	11:49:26.6	-15.20	0.04	0.60	0.60	0.60	0.60	0.03	-0.03	-0.19	-0.18
14.05.2019	11:49:26.7	-12.73	0.04	0.38	0.38	0.38	0.38	-0.11	0.07	0.01	0.01
14.05.2019	11:49:26.8	-9.80	0.04	0.22	0.22	0.22	0.22	0.01	0.08	0.06	-0.04
14.05.2019	11:49:26.9	-6.99	0.04	0.22	0.22	0.22	0.22	-0.01	0.04	0.03	-0.02
14.05.2019	11:49:27.0	-3.93	0.04	0.35	0.35	0.35	0.35	0.05	0.29	0.08	0.04
14.05.2019	11:49:27.1	-0.64	0.04	0.60	0.60	0.60	0.60	0.21	0.55	0.52	0.33
14.05.2019	11:49:27.2	2.33	0.04	0.82	0.82	0.82	0.82	1.40	1.49	1.39	1.23
14.05.2019	11:49:27.3	5.58	0.04	0.98	0.98	0.98	0.98	2.18	1.97	1.94	2.06
14.05.2019	11:49:27.4	8.45	0.04	0.98	0.98	0.98	0.98	2.12	1.81	1.66	1.85
14.05.2019	11:49:27.5	11.35	0.04	0.85	0.85	0.85	0.85	0.72	0.37	0.42	0.32
14.05.2019	11:49:27.6	14.04	0.04	0.60	0.60	0.60	0.60	-0.03	-0.02	-0.13	0.00
14.05.2019	11:49:27.7	16.51	0.04	0.38	0.38	0.38	0.38	0.05	-0.01	-0.06	-0.04
14.05.2019	11:49:27.8	18.84	0.04	0.22	0.22	0.22	0.22	-0.29	0.18	-0.04	-0.10
14.05.2019	11:49:27.9	20.66	0.04	0.22	0.22	0.22	0.22	0.08	-0.04	-0.02	-0.05
14.05.2019	11:49:28.0	22.28	0.04	0.35	0.35	0.35	0.35	-0.07	0.07	0.08	0.01
14.05.2019	11:49:28.1	23.55	0.04	0.60	0.60	0.60	0.60	-0.01	0.62	0.31	0.40
14.05.2019	11:49:28.2	24.39	0.04	0.82	0.82	0.82	0.82	1.58	1.58	1.32	1.35
14.05.2019	11:49:28.3	24.89	0.04	0.98	0.98	0.98	0.98	2.31	2.55	1.86	2.07
14.05.2019	11:49:28.4	24.98	0.04	0.98	0.98	0.98	0.98	2.01	2.04	1.46	1.52
